
     309 atoms

1 atom types

 -200.000 200.000   xlo xhi 
 -200.000 200.000   ylo yhi 
 -200.000 200.000   zlo zhi

 Masses

        1       58.6934

 Atoms

 1  1  155.458 155.18 158.764              
 2  1  155.457 147.305 158.764             
 3  1  160.088 161.55 158.759              
 4  1  163.654 155.179 158.78              
 5  1  157.99 147.385 158.776              
 6  1  160.086 148.809 158.787             
 7  1  156.708 151.333 158.77              
 8  1  150.829 148.81 158.768              
 9  1  158.73 157.557 158.768              
 10 1  147.263 155.181 158.747             
 11 1  155.459 163.055 158.763             
 12 1  157.992 162.974 158.761             
 13 1  162.948 157.612 158.784             
 14 1  150.83 161.551 158.74               
 15 1  148.828 159.998 158.745             
 16 1  147.969 152.747 158.743             
 17 1  151.414 155.18 158.755              
 18 1  152.927 162.975 158.751             
 19 1  162.088 150.362 158.782             
 20 1  152.925 147.386 158.766             
 21 1  154.209 159.026 158.757             
 22 1  156.708 159.026 158.762             
 23 1  154.208 151.334 158.765             
 24 1  158.73 152.802 158.773              
 25 1  152.187 157.557 158.754             
 26 1  162.089 159.996 158.772             
 27 1  148.827 150.363 158.755             
 28 1  162.947 152.746 158.774             
 29 1  147.969 157.614 158.753             
 30 1  152.186 152.803 158.759             
 31 1  159.503 155.179 158.772             
 32 1  156.68 153.5 157.73                 
 33 1  154.241 153.5 157.725               
 34 1  157.434 155.82 157.729              
 35 1  155.461 157.254 157.724             
 36 1  153.487 155.82 157.721              
 37 1  155.463 155.178 156.444             
 38 1  152.19 154.115 156.632              
 39 1  157.485 157.961 156.639             
 40 1  155.462 151.737 156.641             
 41 1  158.734 154.114 156.645             
 42 1  154.215 153.456 155.322             
 43 1  157.488 155.833 155.327             
 44 1  153.443 155.834 155.318             
 45 1  155.466 157.303 155.321             
 46 1  153.441 157.961 156.63              
 47 1  156.715 153.456 155.327             
 48 1  152.994 151.781 156.663             
 49 1  159.456 156.475 156.671             
 50 1  151.47 156.476 156.655              
 51 1  155.463 159.376 156.66              
 52 1  157.93 151.781 156.673              
 53 1  155.468 155.175 154.069             
 54 1  152.133 154.092 154.168             
 55 1  155.46 149.506 157.686              
 56 1  160.856 153.425 157.693             
 57 1  157.529 158.012 154.175             
 58 1  150.065 153.426 157.671             
 59 1  158.795 159.768 157.682             
 60 1  152.126 159.769 157.669             
 61 1  153.407 158.012 154.167             
 62 1  158.802 154.092 154.182             
 63 1  155.467 151.669 154.177             
 64 1  150.905 152.377 155.542             
 65 1  159.537 158.647 155.554             
 66 1  152.943 149.568 157.697             
 67 1  161.575 155.837 157.709             
 68 1  154.199 161.198 157.688             
 69 1  150.126 158.24 157.683              
 70 1  157.513 155.838 152.906             
 71 1  154.208 153.437 152.902             
 72 1  156.718 149.975 155.557             
 73 1  160.024 152.376 155.561             
 74 1  153.428 155.838 152.898             
 75 1  155.47 157.322 152.901              
 76 1  160.019 151.051 157.71              
