
     2057 atoms

1 atom types

 -200.000 200.000   xlo xhi 
 -200.000 200.000   ylo yhi 
 -200.000 200.000   zlo zhi

 Masses

        1       58.6934

 Atoms

 58  1    173.293 159.612 160.853  
 59  1    157.531 141.398 160.873  
 60  1    162.082 163.437 160.857  
 61  1    152.984 150.917 160.905  
 62  1    157.535 172.955 160.888  
 63  1    142.526 152.303 160.903  
 64  1    172.54 162.051 160.859   
 65  1    146.214 145.943 160.919  
 66  1    153.75 168.823 160.885   
 67  1    150.347 171.413 160.883  
 68  1    164.719 142.941 160.879  
 69  1    144.257 166.825 160.907  
 70  1    141.121 157.179 160.918  
 71  1    169.778 157.175 160.853  
 72  1    148.26 169.943 160.883   
 73  1    145.288 157.178 160.908  
 74  1    165.452 148.425 160.884  
 75  1    168.303 152.347 160.841  
 76  1    149.614 165.929 160.878  
 77  1    156.268 145.442 160.871  
 78  1    158.798 168.912 160.891  
 79  1    168.304 162.004 160.872  
 80  1    146.762 152.35 160.889   
 81  1    146.764 162.006 160.92   
 82  1    155.037 164.862 160.883  
 83  1    160.029 149.492 160.878  
 84  1    165.613 157.176 160.863  
 85  1    149.453 157.178 160.899  
 86  1    153.748 145.531 160.894  
 87  1    167.441 164.373 160.856  
 88  1    160.088 172.918 160.877  
 89  1    147.626 149.98 160.906   
 90  1    152.46 141.569 160.898   
 91  1    154.982 172.918 160.889  
 92  1    160.084 141.435 160.873  
 93  1    147.627 164.375 160.9    
 94  1    155.035 149.492 160.889  
 95  1    150.996 152.428 160.897  
 96  1    164.071 161.925 160.864  
 97  1    160.031 164.861 160.872  
 98  1    146.217 168.413 160.893  
 99  1    150.997 161.927 160.893  
 100  1   164.07 152.427 160.868   
 101  1   166.806 144.41 160.878   
 102  1   155.591 157.807 159.865  
 103  1   157.531 159.216 159.86   
 104  1   156.332 155.526 159.864  
 105  1   158.729 155.526 159.859  
 106  1   159.471 157.806 159.856  
 107  1   157.528 157.176 158.601  
 108  1   159.515 159.91 158.787   
 109  1   157.528 153.796 158.793  
 110  1   155.542 159.91 158.795   
 111  1   154.314 156.132 158.8    
 112  1   157.526 159.264 157.5    
 113  1   156.298 155.486 157.505  
 114  1   159.512 157.821 157.497  
 115  1   158.753 155.486 157.499  
 116  1   160.742 156.131 158.785  
 117  1   155.539 157.821 157.506  
 118  1   157.529 161.303 158.816  
 119  1   155.102 153.837 158.824  
 120  1   161.454 158.451 158.808  
 121  1   159.954 153.837 158.813  
 122  1   153.604 158.452 158.825  
 123  1   157.523 157.175 156.267  
 124  1   159.545 159.957 156.373  
 125  1   154.26 161.679 159.823   
 126  1   152.238 155.457 159.83   
 127  1   157.523 153.736 156.38   
 128  1   160.802 161.678 159.809  
 129  1   157.53 151.611 159.82    
 130  1   162.823 155.456 159.807  
 131  1   160.794 156.112 156.372  
 132  1   154.252 156.112 156.386  
 133  1   155.502 159.958 156.382  
 134  1   159.534 162.034 157.716  
 135  1   156.294 152.065 157.727  
 136  1   156.291 163.09 159.833   
 137  1   153.05 153.121 159.844   
 138  1   162.01 153.12 159.824    
 139  1   163.539 157.823 159.819  
 140  1   156.279 155.467 155.126  
 141  1   157.521 159.285 155.121  
 142  1   153.526 160.586 157.73   
 143  1   152.285 156.768 157.734  
 144  1   159.528 157.826 155.118  
 145  1   158.761 155.467 155.12   
 146  1   151.523 157.825 159.846  
 147  1   152.29 160.184 159.843   
 148  1   155.05 153.772 156.425   
 149  1   157.524 161.381 156.416  
 150  1   159.995 153.772 156.413  
 151  1   161.524 158.474 156.408  
 152  1   160.003 151.662 159.829  
 153  1   155.519 162.034 157.725  
 154  1   162.772 160.183 159.82   
 155  1   153.046 154.425 157.733  
 156  1   161.527 160.586 157.712  
 157  1   158.757 152.065 157.721  
 158  1   158.772 163.09 159.828   
 159  1   155.058 151.663 159.84   
 160  1   162.767 156.767 157.71   
 161  1   162.006 154.424 157.713  
 162  1   153.523 158.475 156.426  
 163  1   155.513 157.827 155.127  
 164  1   157.527 163.424 157.754  
 165  1   153.853 152.121 157.767  
 166  1   151.584 159.107 157.769  
 167  1   161.199 152.12 157.75    
 168  1   163.469 159.106 157.742  
 169  1   157.518 157.174 153.894  
 170  1   159.561 162.105 155.27   
 171  1   156.273 151.987 155.281  
 172  1   154.228 163.842 158.752  
 173  1   150.94 153.724 158.763   
 174  1   159.558 159.982 153.959  
 175  1   157.517 153.703 153.966  
 176  1   162.848 162.374 158.733  
 177  1   158.775 149.843 158.747  
 178  1   155.481 162.105 155.279  
 179  1   152.972 154.385 155.288  
 180  1   152.21 162.376 158.757   
 181  1   150.169 156.097 158.764  
 182  1   158.768 151.987 155.275  
 183  1   161.58 160.638 155.266   
 184  1   156.28 149.843 158.753   
 185  1   160.83 163.841 158.737   
 186  1   154.217 156.102 153.972  
 187  1   155.478 159.982 153.968  
 188  1   160.818 156.101 153.957  
 189  1   152.201 156.758 155.288  
 190  1   153.462 160.639 155.284  
 191  1   162.84 156.757 155.264   
 192  1   162.069 154.384 155.267  
 193  1   164.117 153.723 158.734  
 194  1   164.888 156.096 158.731  
 195  1   161.564 162.735 156.621  
 196  1   157.523 150.302 156.635  
 197  1   153.484 162.736 156.64   
 198  1   150.986 155.052 156.648  
 199  1   157.518 161.422 154.006  
 200  1   155.02 153.738 154.014   
 201  1   160.014 153.737 154.003  
 202  1   161.558 158.486 153.998  
 203  1   153.478 158.487 154.016  
 204  1   164.06 155.05 156.619    
 205  1   155.504 164.178 156.647  
 206  1   151.772 152.698 156.66   
 207  1   153.79 152.041 155.343   
 208  1   157.521 163.521 155.33   
 209  1   159.545 164.177 156.638  
 210  1   155.042 150.322 156.654  
 211  1   163.56 161.26 156.63     
 212  1   160.004 150.322 156.642  
 213  1   151.777 151.386 158.785  
 214  1   156.281 165.241 158.77   
 215  1   164.813 160.855 158.752  
 216  1   161.258 149.917 158.764  
 217  1   161.25 152.04 155.326    
 218  1   163.557 159.135 155.318  
 219  1   156.266 155.455 152.727  
 220  1   157.515 159.298 152.722  
 221  1   151.489 161.261 156.657  
 222  1   150.239 157.418 156.662  
 223  1   159.536 157.83 152.718   
 224  1   158.764 155.454 152.721  
 225  1   163.279 151.385 158.759  
 226  1   165.585 158.479 158.751  
 227  1   150.245 160.857 158.785  
 228  1   149.472 158.481 158.787  
 229  1   158.778 165.241 158.764  
 230  1   153.797 149.918 158.781  
 231  1   151.485 159.136 155.345  
 232  1   163.274 152.697 156.634  
 233  1   164.808 157.416 156.629  
 234  1   155.494 157.83 152.728   
 235  1   157.525 165.569 156.68   
 236  1   152.589 150.385 156.697  
 237  1   149.541 159.77 156.701   
 238  1   165.507 159.768 156.665  
 239  1   162.457 150.384 156.675  
 240  1   157.512 157.173 151.496  
 241  1   148.845 154.356 157.68   
 242  1   152.162 164.56 157.668   
 243  1   158.787 147.64 159.8     
 244  1   164.154 164.151 159.781  
 245  1   148.85 153.035 159.82    
 246  1   152.944 165.63 159.806   
 247  1   162.892 164.559 157.644  
 248  1   157.525 148.048 157.663  
 249  1   159.574 162.145 152.829  
 250  1   156.257 151.941 152.84   
 251  1   161.612 162.807 154.146  
 252  1   157.517 150.211 154.16   
 253  1   153.426 162.808 154.165  
 254  1   150.896 155.023 154.173  
 255  1   148.073 155.426 159.821  
 256  1   150.909 164.153 159.811  
 257  1   162.119 165.629 159.785  
 258  1   156.272 147.641 159.805  
 259  1   158.772 151.941 152.835  
 260  1   161.608 160.667 152.825  
 261  1   166.211 153.033 159.781  
 262  1   166.988 155.424 159.778  
 263  1   155.457 162.146 152.838  
 264  1   152.927 154.361 152.847  
 265  1   162.88 156.752 152.824   
 266  1   162.103 154.36 152.826   
 267  1   166.206 154.354 157.641  
 268  1   153.423 160.668 152.843  
 269  1   152.15 156.753 152.848   
 270  1   164.14 155.022 154.144   
 271  1   163.357 149.155 159.818  
 272  1   166.96 160.239 159.805   
 273  1   151.69 152.646 154.192   
 274  1   155.466 164.263 154.179  
 275  1   148.097 156.748 157.691  
 276  1   150.15 163.065 157.684   
 277  1   155.011 150.233 154.186  
 278  1   159.572 164.263 154.17   
 279  1   154.206 166.011 157.674  
 280  1   149.645 151.981 157.689  
 281  1   163.626 161.316 154.162  
 282  1   160.024 150.232 154.175  
 283  1   160.848 166.01 157.659   
 284  1   155.019 148.076 157.679  
 285  1   164.903 163.063 157.651  
 286  1   160.031 148.075 157.668  
 287  1   157.532 167.09 159.824   
 288  1   151.703 149.156 159.844  
 289  1   148.102 160.241 159.848  
 290  1   157.512 153.681 151.544  
 291  1   159.565 159.998 151.537  
 292  1   160.833 156.093 151.535  
 293  1   166.955 156.746 157.649  
 294  1   165.405 151.979 157.654  
 295  1   154.191 156.094 151.55   
 296  1   155.46 159.998 151.546   
 297  1   151.411 161.317 154.19   
 298  1   150.142 157.413 154.194  
 299  1   163.345 152.645 154.166  
 300  1   164.895 157.412 154.161  
 301  1   149.702 150.677 159.837  
 302  1   155.02 167.037 159.818   
 303  1   161.587 164.897 155.53   
 304  1   156.269 148.537 155.549  
 305  1   153.457 164.898 155.549  
 306  1   149.693 153.316 155.562  
 307  1   148.93 162.613 159.834   
 308  1   147.377 157.835 159.839  
 309  1   157.516 163.576 152.899  
 310  1   153.751 151.994 152.912  
 311  1   165.358 150.675 159.801  
 312  1   167.685 157.833 159.793  
 313  1   151.433 163.428 155.554  
 314  1   148.92 155.696 155.562   
 315  1   166.133 162.611 159.795  
 316  1   161.293 147.722 159.812  
 317  1   161.278 151.993 152.895  
 318  1   163.605 159.151 152.887  
 319  1   158.771 148.537 155.543  
 320  1   163.611 163.426 155.526  
 321  1   157.513 161.447 151.584  
 322  1   155 153.716 151.593      
 323  1   160.024 153.715 151.581  
 324  1   161.577 158.493 151.576  
 325  1   153.767 147.723 159.829  
 326  1   160.044 167.036 159.807  
 327  1   151.426 159.153 152.914  
 328  1   166.122 155.694 155.524  
 329  1   165.349 153.315 155.527  
 330  1   153.448 158.494 151.594  
 331  1   150.498 149.638 157.715  
 332  1   156.273 167.405 157.695  
 333  1   153.777 148.57 155.574   
 334  1   159.552 166.337 155.554  
 335  1   149.435 161.937 155.579  
 336  1   148.18 158.077 155.583   
 337  1   167.642 159.142 157.673  
 338  1   164.553 149.636 157.684  
 339  1   150.493 150.956 155.581  
 340  1   155.493 166.337 155.563  
 341  1   147.41 159.145 157.718   
 342  1   148.186 161.53 157.716   
 343  1   165.608 161.935 155.542  
 344  1   161.264 148.569 155.557  
 345  1   162.523 148.162 157.689  
 346  1   166.867 161.528 157.674  
 347  1   157.519 165.677 154.24   
 348  1   152.52 150.296 154.257   
 349  1   162.515 150.295 154.235  
 350  1   165.605 159.801 154.224  
 351  1   157.51 159.307 150.307   
 352  1   156.255 155.446 150.311  
 353  1   158.782 167.405 157.69   
 354  1   152.527 148.163 157.711  
 355  1   159.539 157.832 150.303  
 356  1   158.764 155.446 150.305  
 357  1   155.48 157.832 150.312   
 358  1   149.432 159.802 154.26   
 359  1   166.862 158.074 155.541  
 360  1   164.548 150.954 155.549  
 361  1   161.639 162.851 151.681  
 362  1   150.854 166.364 158.723  
 363  1   146.727 153.668 158.737  
 364  1   157.512 150.154 151.696  
 365  1   157.527 145.819 158.716  
 366  1   164.205 166.363 158.693  
 367  1   153.388 162.852 151.7    
 368  1   150.837 155.005 151.709  
 369  1   164.188 155.003 151.679  
 370  1   168.329 153.665 158.689  
 371  1   161.633 164.982 153.033  
 372  1   156.255 148.437 153.052  
 373  1   152.914 167.822 158.726  
 374  1   147.536 151.277 158.745  
 375  1   150.09 165.266 156.583   
 376  1   146.753 155.001 156.595  
 377  1   159.585 164.317 151.709  
 378  1   154.988 150.176 151.725  
 379  1   160.035 150.175 151.714  
 380  1   163.668 161.35 151.701   
 381  1   145.977 156.077 158.746  
 382  1   148.831 164.856 158.736  
 383  1   147.531 152.605 156.594  
 384  1   152.128 166.747 156.578  
 385  1   163.671 163.501 153.029  
 386  1   158.774 148.436 153.046  
 387  1   164.959 165.264 156.55   
 388  1   158.782 146.26 156.571   
 389  1   166.228 164.854 158.698  
 390  1   160.051 145.85 158.719   
 391  1   153.4 164.983 153.052    
 392  1   149.595 153.276 153.065  
 393  1   159.582 162.174 150.386  
 394  1   156.245 151.909 150.397  
 395  1   151.637 152.611 151.732  
 396  1   155.442 164.318 151.719  
 397  1   162.921 166.745 156.554  
 398  1   156.263 146.26 156.577   
 399  1   163.387 152.61 151.706   
 400  1   164.948 157.41 151.7     
 401  1   161.626 160.688 150.382  
 402  1   158.773 151.909 150.392  
 403  1   152.894 154.345 150.404  
 404  1   155.439 162.174 150.395  
 405  1   162.145 167.821 158.705  
 406  1   155.004 145.85 158.73    
 407  1   162.125 154.344 150.383  
 408  1   162.906 156.747 150.38   
 409  1   151.362 163.502 153.057  
 410  1   148.817 155.673 153.066  
 411  1   169.079 156.075 158.695  
 412  1   167.519 151.275 158.7    
 413  1   153.394 160.689 150.4    
 414  1   152.113 156.749 150.405  
 415  1   165.435 153.275 153.03   
 416  1   166.214 155.671 153.027  
 417  1   168.293 154.999 156.547  
 418  1   167.515 152.603 156.549  
 419  1   150.078 157.412 151.734  
 420  1   151.358 161.352 151.729  
 421  1   157.523 167.731 155.598  
 422  1   151.315 148.635 155.62   
 423  1   147.482 160.438 155.624  
 424  1   167.561 160.436 155.579  
 425  1   163.725 148.634 155.592  
 426  1   157.507 157.172 149.078  
 427  1   153.742 148.472 153.09   
 428  1   159.579 166.432 153.07   
 429  1   154.188 168.188 156.59   
 430  1   148.35 150.228 156.61    
 431  1   151.397 165.602 154.453  
 432  1   147.612 153.956 154.466  
 433  1   157.518 146.758 154.447  
 434  1   163.642 165.601 154.426  
 435  1   146.019 157.406 156.612  
 436  1   148.082 163.752 156.605  
 437  1   165.684 161.995 153.058  
 438  1   161.288 148.471 153.073  
 439  1   166.966 163.75 156.563   
 440  1   161.296 146.304 156.582  
 441  1   153.725 151.965 150.475  
 442  1   157.511 163.61 150.462   
 443  1   155.455 166.432 153.079  
 444  1   150.405 150.896 153.097  
 445  1   169.033 160.913 158.728  
 446  1   164.638 147.389 158.743  
 447  1   163.633 159.161 150.45   
 448  1   161.293 151.964 150.458  
 449  1   160.861 168.187 156.575  
 450  1   153.749 146.305 156.599  
 451  1   157.506 153.664 149.112  
 452  1   159.569 160.01 149.105   
 453  1   146.024 160.915 158.779  
 454  1   150.417 147.39 158.775   
 455  1   157.53 169.272 158.75    
 456  1   164.625 150.895 153.065  
 457  1   166.958 158.072 153.057  
 458  1   148.074 158.074 153.099  
 459  1   149.348 161.997 153.095  
 460  1   160.843 156.087 149.103  
 461  1   154.17 156.088 149.119   
 462  1   155.445 160.011 149.114  
 463  1   169.028 157.403 156.561  
 464  1   166.695 150.226 156.569  
 465  1   151.387 159.163 150.477  
 466  1   167.425 153.954 154.422  
 467  1   160.032 146.77 154.449   
 468  1   165.669 164.112 154.43   
 469  1   161.601 167.069 154.437  
 470  1   155.003 146.77 154.46    
 471  1   155.007 169.217 158.743  
 472  1   148.41 148.918 158.765   
 473  1   152.475 150.241 151.813  
 474  1   157.514 165.742 151.795  
 475  1   153.439 167.07 154.456   
 476  1   148.4 151.569 154.473    
 477  1   146.847 156.352 154.475  
 478  1   149.37 164.114 154.466   
 479  1   162.549 150.24 151.79    
 480  1   165.663 159.82 151.779   
 481  1   162.564 145.952 158.735  
 482  1   168.201 163.294 158.715  
 483  1   169.759 158.497 158.714  
 484  1   166.645 148.916 158.724  
 485  1   145.298 158.499 158.769  
 486  1   146.857 163.297 158.763  
 487  1   160.052 169.216 158.731  
 488  1   152.49 145.953 158.757   
 489  1   157.507 161.463 149.153  
 490  1   154.984 153.701 149.162  
 491  1   161.588 158.498 149.145  
 492  1   160.029 153.7 149.15     
 493  1   153.426 158.499 149.163  
 494  1   168.191 156.349 154.427  
 495  1   166.636 151.566 154.432  
 496  1   149.363 159.822 151.816  
 497  1   157.517 167.845 153.146  
 498  1   151.242 148.541 153.168  
 499  1   146.111 158.74 154.499   
 500  1   147.37 162.615 154.495   
 501  1   159.557 168.507 154.465  
 502  1   152.504 146.808 154.489  
 503  1   155.483 168.508 154.474  
 504  1   149.208 149.203 154.496  
 505  1   146.116 162.207 156.639  
 506  1   145.338 159.812 156.642  
 507  1   167.669 162.613 154.449  
 508  1   162.531 146.807 154.467  
 509  1   156.266 169.58 156.614   
 510  1   149.213 147.88 156.638   
 511  1   167.666 160.47 153.126   
 512  1   163.788 148.539 153.139  
 513  1   158.784 169.579 156.608  
 514  1   151.25 146.4 156.634     
 515  1   163.795 146.399 156.606  
 516  1   168.932 162.204 156.588  
 517  1   169.71 159.809 156.587   
 518  1   165.832 147.879 156.601  
 519  1   157.504 159.313 147.878  
 520  1   156.245 155.439 147.882  
 521  1   158.763 155.438 147.876  
 522  1   159.541 157.833 147.874  
 523  1   147.367 160.473 153.172  
 524  1   168.927 158.738 154.448  
 525  1   165.828 149.202 154.458  
 526  1   155.467 157.834 147.883  
 527  1   161.659 165.04 150.551   
 528  1   149.551 168.161 159.792  
 529  1   144.617 152.982 159.809  
 530  1   150.815 168.573 157.631  
 531  1   144.613 154.315 157.651  
 532  1   148.763 167.082 157.637  
 533  1   157.506 150.114 149.232  
 534  1   161.656 162.881 149.218  
 535  1   163.711 163.548 150.547  
 536  1   158.777 148.369 150.564  
 537  1   156.241 148.369 150.57   
 538  1   164.239 168.571 157.601  
 539  1   145.396 151.902 157.65   
 540  1   151.31 163.55 150.575    
 541  1   148.745 155.659 150.583  
 542  1   157.529 143.599 159.784  
 543  1   166.291 167.08 157.597   
 544  1   158.793 144.01 157.623   
 545  1   153.363 165.041 150.569  
 546  1   164.219 154.99 149.215   
 547  1   156.256 144.01 157.629   
 548  1   149.529 153.247 150.583  
 549  1   153.359 162.882 149.237  
 550  1   150.795 154.992 149.246  
 551  1   165.49 153.245 150.547   
 552  1   166.274 155.657 150.544  
 553  1   165.512 168.16 159.756   
 554  1   169.654 151.9 157.596    
 555  1   170.438 154.312 157.593  
 556  1   170.443 152.979 159.751  
 557  1   145.434 150.579 159.816  
 558  1   157.512 146.645 151.93   
 559  1   163.703 165.69 151.908   
 560  1   147.519 166.642 159.805  
 561  1   150.047 167.465 155.481  
 562  1   164.998 167.463 155.448  
 563  1   145.425 153.246 155.497  
 564  1   154.969 150.137 149.266  
 565  1   163.696 161.372 149.242  
 566  1   160.044 150.136 149.254  
 567  1   151.625 169.625 159.794  
 568  1   147.5 153.921 151.949    
 569  1   159.591 164.355 149.25   
 570  1   160.067 143.633 159.785  
 571  1   157.52 144.456 155.474   
 572  1   167.545 166.64 159.76    
 573  1   143.866 155.406 159.817  
 574  1   151.599 152.585 149.272  
 575  1   163.414 152.584 149.246  
 576  1   164.983 157.41 149.24    
 577  1   169.626 150.577 159.761  
 578  1   171.195 155.403 159.756  
 579  1   163.439 169.623 159.768  
 580  1   155.425 164.356 149.259  
 581  1   154.992 143.634 159.797  
 582  1   151.326 165.692 151.936  
 583  1   167.526 153.919 151.904  
 584  1   169.616 153.243 155.443  
 585  1   151.361 159.168 148.036  
 586  1   150.032 157.412 149.274  
 587  1   161.647 167.166 151.925  
 588  1   152.894 170.018 157.64   
 589  1   144.66 155.658 155.506   
 590  1   159.591 166.499 150.596  
 591  1   148.01 165.963 155.494   
 592  1   154.981 146.66 151.948   
 593  1   170.392 162.688 159.79   
 594  1   164.694 145.156 159.81   
 595  1   161.309 148.405 150.599  
 596  1   165.738 162.031 150.583  
 597  1   152.105 168.937 155.484  
 598  1   162.94 168.936 155.459   
 599  1   143.881 156.738 157.666  
 600  1   146.746 165.552 157.656  
 601  1   146.228 149.511 157.663  
 602  1   153.71 148.406 150.616   
 603  1   166.747 146.647 159.805  
 604  1   171.176 160.274 159.789  
 605  1   165.741 164.191 151.917  
 606  1   160.042 146.659 151.937  
 607  1   155.432 166.499 150.605  
 608  1   167.034 165.961 155.451  
 609  1   160.05 144.474 155.475   
 610  1   153.382 167.167 151.943  
 611  1   161.324 144.062 157.631  
 612  1   168.308 165.549 157.607  
 613  1   156.263 171.111 159.819  
 614  1   146.223 150.844 155.504  
 615  1   159.584 162.192 147.936  
 616  1   156.235 151.887 147.948  
 617  1   162.161 170.017 157.619  
 618  1   150.345 150.851 150.623  
 619  1   148.295 151.519 151.961  
 620  1   154.989 144.474 155.487  
 621  1   164.674 150.849 150.59   
 622  1   167.023 158.076 150.582  
 623  1   149.287 164.193 151.954  
 624  1   146.732 156.332 151.963  
 625  1   158.801 171.111 159.813  
 626  1   161.637 160.7 147.932    
 627  1   158.773 151.887 147.942  
 628  1   168.822 149.509 157.612  
 629  1   171.171 156.735 157.604  
 630  1   148.312 146.65 159.846   
 631  1   162.138 154.331 147.934  
 632  1   162.922 156.745 147.931  
 633  1   143.886 160.277 159.851  
 634  1   144.671 162.691 159.848  
 635  1   155.425 162.193 147.946  
 636  1   152.87 154.332 147.955   
 637  1   168.294 156.33 151.914   
 638  1   166.73 151.516 151.92    
 639  1   153.725 144.063 157.648  
 640  1   152.086 156.746 147.956  
 641  1   153.372 160.701 147.951  
 642  1   147.998 158.078 150.625  
 643  1   147.247 160.506 148.285  
 644  1   168.817 150.842 155.453  
 645  1   150.365 145.158 159.842  
 646  1   170.382 155.655 155.448  
 647  1   163.661 167.781 153.327  
 648  1   149.327 166.295 153.36   
 649  1   145.529 154.61 153.373   
 650  1   153.736 171.014 159.808  
 651  1   151.374 167.782 153.355  
 652  1   158.78 144.981 153.347   
 653  1   162.591 143.749 159.798  
 654  1   165.708 166.293 153.323  
 655  1   169.519 165.062 159.775  
 656  1   156.25 144.981 153.353   
 657  1   146.311 152.204 153.372  
 658  1   146.325 148.214 159.833  
 659  1   157.508 165.784 149.349  
 660  1   171.864 157.84 159.772   
 661  1   168.735 148.212 159.783  
 662  1   157.505 163.631 148.02   
 663  1   153.707 151.946 148.033  
 664  1   165.698 159.832 149.333  
 665  1   162.568 150.204 149.344  
 666  1   152.445 150.206 149.367  
 667  1   161.329 171.013 159.79   
 668  1   161.301 151.945 148.016  
 669  1   163.648 159.167 148.008  
 670  1   143.197 157.843 159.836  
 671  1   145.545 165.065 159.828  
 672  1   152.467 143.75 159.821   
 673  1   149.317 159.834 149.37   
 674  1   168.721 152.202 153.322  
 675  1   169.503 154.608 153.319  
 676  1   149.296 159.838 146.937  
 677  1   157.52 169.905 154.51    
 678  1   150.035 146.876 154.536  
 679  1   145.412 161.11 154.541   
 680  1   165.001 146.874 154.503  
 681  1   169.627 161.107 154.487  
 682  1   157.501 157.171 146.648  
 683  1   159.583 168.613 151.969  
 684  1   154.176 170.374 155.499  
 685  1   146.003 164.438 155.52   
 686  1   143.934 158.072 155.527  
 687  1   152.461 146.703 151.993  
 688  1   167.754 162.674 151.952  
 689  1   162.563 146.702 151.971  
 690  1   147.054 148.465 155.524  
 691  1   169.041 164.435 155.468  
 692  1   162.57 144.528 155.491   
 693  1   160.87 170.373 155.484   
 694  1   155.446 168.613 151.977  
 695  1   165.923 145.616 157.658  
 696  1   171.114 161.589 157.64   
 697  1   157.528 171.462 157.666  
 698  1   149.284 162.033 150.62   
 699  1   145.995 158.742 152.003  
 700  1   143.939 161.592 157.701  
 701  1   157.501 153.652 146.668  
 702  1   159.57 160.018 146.662   
 703  1   169.032 158.74 151.951   
 704  1   165.91 149.133 151.962   
 705  1   149.114 149.135 152      
 706  1   152.469 144.53 155.513   
 707  1   160.848 156.083 146.66   
 708  1   171.109 158.069 155.466  
 709  1   167.986 148.462 155.477  
 710  1   149.127 145.618 157.695  
 711  1   154.154 156.084 146.675  
 712  1   155.433 160.018 146.671  
 713  1   161.608 169.249 153.343  
 714  1   155 171.402 157.658      
 715  1   157.512 167.919 150.694  
 716  1   167.738 164.794 153.331  
 717  1   161.304 145 153.353      
 718  1   144.768 157.017 153.386  
 719  1   147.297 164.797 153.377  
 720  1   153.427 169.25 153.361   
 721  1   153.726 145 153.37       
 722  1   167.731 160.492 150.674  
 723  1   163.826 148.478 150.688  
 724  1   170.275 163.974 157.626  
 725  1   163.841 144.18 157.649   
 726  1   167.932 147.151 157.638  
 727  1   171.837 159.166 157.625  
 728  1   147.118 147.153 157.685  
 729  1   151.193 148.479 150.716  
 730  1   160.056 171.401 157.646  
 731  1   147.108 149.81 153.383   
 732  1   144.778 163.977 157.684  
 733  1   143.215 159.169 157.689  
 734  1   154.973 153.692 146.722  
 735  1   157.502 161.472 146.713  
 736  1   160.029 153.691 146.711  
 737  1   161.592 158.499 146.705  
 738  1   151.208 144.181 157.677  
 739  1   147.29 160.495 150.72    
 740  1   170.265 157.014 153.328  
 741  1   167.923 149.807 153.337  
 742  1   153.411 158.501 146.724  
 743  1   163.737 165.744 149.424  
 744  1   141.955 160.096 152.327  
 745  1   161.665 165.072 148.085  
 746  1   154.233 158.26 170.226   
 747  1   149.52 170.376 158.706   
 748  1   147.452 168.873 158.712  
 749  1   142.5 153.639 158.729    
 750  1   148.725 169.287 156.534  
 751  1   141.184 161.164 154.462  
 752  1   163.734 163.569 148.081  
 753  1   158.782 148.335 148.098  
 754  1   155.463 157.829 143.001  
 755  1   156.225 148.335 148.104  
 756  1   149.345 145.887 169.532  
 757  1   157.506 146.576 149.446  
 758  1   143.29 151.207 158.728   
 759  1   166.324 169.285 156.494  
 760  1   143.285 152.55 156.553   
 761  1   158.805 141.79 158.697   
 762  1   159.606 154.355 170.216  
 763  1   151.28 165.746 149.452   
 764  1   147.429 153.899 149.465  
 765  1   155.509 143.664 168.39   
 766  1   151.277 163.57 148.109   
 767  1   148.705 155.658 148.118  
 768  1   165.539 170.374 158.67   
