
     1415 atoms

1 atom types

 -200.000 200.000   xlo xhi 
 -200.000 200.000   ylo yhi 
 -200.000 200.000   zlo zhi

 Masses

        1       58.6934

 Atoms

 1  1  157.558 157.214 160.88    
 2  1  151.662 167.489 160.842   
 3  1  168.369 162.059 160.883   
 4  1  167.493 149.994 160.894   
 5  1  150.998 152.449 160.893   
 6  1  167.494 164.431 160.861   
 7  1  146.748 162.061 160.89    
 8  1  149.608 148.431 160.92    
 9  1  161.352 145.533 160.906   
 10 1  155.053 164.925 160.864   
 11 1  153.762 145.534 160.908   
 12 1  168.368 152.366 160.871   
 13 1  165.507 148.429 160.915   
 14 1  149.609 165.998 160.846   
 15 1  160.064 164.925 160.862   
 16 1  163.454 146.938 160.919   
 17 1  163.456 167.488 160.838   
 18 1  151.66 146.94 160.923     
 19 1  155.051 149.503 160.899   
 20 1  149.45 157.215 160.883    
 21 1  145.964 159.649 160.896   
 22 1  161.545 157.213 160.879   
 23 1  153.571 157.214 160.882   
 24 1  156.326 153.422 160.889   
 25 1  158.79 161.006 160.872    
 26 1  146.747 152.369 160.878   
 27 1  150.999 161.98 160.872    
 28 1  158.828 168.992 160.871   
 29 1  156.288 145.435 160.89    
 30 1  154.333 159.558 160.876   
 31 1  158.79 153.422 160.889    
 32 1  156.326 161.006 160.872   
 33 1  160.783 154.87 160.885    
 34 1  169.152 154.779 160.865   
 35 1  147.621 149.996 160.9     
 36 1  165.666 157.213 160.878   
 37 1  145.964 154.781 160.873   
 38 1  154.332 154.871 160.887   
 39 1  160.784 159.557 160.874   
 40 1  165.508 165.996 160.841   
 41 1  153.764 168.894 160.855   
 42 1  161.354 168.893 160.853   
 43 1  164.945 154.813 160.872   
 44 1  157.559 164.981 160.874   
 45 1  157.557 149.447 160.886   
 46 1  150.172 159.615 160.889   
 47 1  164.118 161.979 160.868   
 48 1  145.277 157.215 160.884   
 49 1  164.117 152.447 160.889   
 50 1  147.623 164.434 160.867   
 51 1  169.152 159.646 160.888   
 52 1  156.291 168.993 160.871   
 53 1  150.171 154.814 160.877   
 54 1  164.945 159.613 160.884   
 55 1  152.992 150.931 160.908   
 56 1  162.124 163.497 160.853   
 57 1  169.839 157.212 160.877   
 58 1  158.825 145.435 160.89    
 59 1  160.063 149.502 160.897   
 60 1  152.993 163.497 160.856   
 61 1  162.123 150.93 160.905    
 62 1  156.354 155.556 159.861   
 63 1  155.611 157.844 159.856   
 64 1  158.761 155.555 159.86    
 65 1  159.504 157.844 159.855   
 66 1  157.558 159.258 159.853   
 67 1  157.557 157.209 158.592   
 68 1  155.564 159.953 158.779   
 69 1  160.783 156.161 158.786   
 70 1  154.332 156.161 158.788   
 71 1  157.557 153.817 158.792   
 72 1  155.564 157.854 157.488   
 73 1  158.789 155.51 157.492    
 74 1  157.557 159.302 157.484   
 75 1  159.551 157.854 157.487   
 76 1  159.551 159.953 158.778   
 77 1  156.325 155.51 157.493    
 78 1  153.619 158.489 158.808   
 79 1  159.991 153.858 158.816   
 80 1  157.558 161.351 158.8     
 81 1  161.496 158.489 158.806   
 82 1  155.123 153.859 158.818   
 83 1  157.557 157.203 156.25    
 84 1  155.528 159.997 156.356   
 85 1  152.245 155.486 159.819   
 86 1  157.557 151.626 159.826   
 87 1  160.84 156.136 156.363    
 88 1  154.275 161.73 159.805    
 89 1  162.87 155.485 159.816    
 90 1  160.841 161.73 159.803    
 91 1  159.586 159.996 156.355   
 92 1  157.556 153.752 156.37    
 93 1  154.273 156.137 156.365   
 94 1  153.543 160.63 157.704    
 95 1  162.053 154.445 157.716   
 96 1  151.528 157.862 159.829   
 97 1  160.038 151.678 159.84    
 98 1  162.818 160.229 159.82    
 99 1  158.803 163.146 159.815   
 100 1 158.801 155.487 155.105   
 101 1 155.542 157.856 155.101   
 102 1 153.061 154.446 157.718   
 103 1 156.32 152.078 157.723    
 104 1 157.557 159.319 155.097   
 105 1 159.571 157.855 155.1     
 106 1 155.076 151.678 159.842   
 107 1 153.061 153.142 159.839   
 108 1 160.038 153.788 156.408   
 109 1 153.542 158.509 156.4     
 110 1 161.572 158.508 156.397   
 111 1 157.557 161.425 156.392   
 112 1 163.587 157.861 159.825   
 113 1 152.297 156.798 157.713   
 114 1 156.313 163.147 159.816   
 115 1 158.793 152.078 157.722   
 116 1 155.543 162.083 157.7     
 117 1 162.817 156.797 157.71    
 118 1 152.298 160.23 159.824    
 119 1 162.053 153.141 159.837   
 120 1 159.572 162.082 157.699   
 121 1 161.572 160.629 157.702   
 122 1 155.075 153.789 156.41    
 123 1 156.311 155.487 155.106   
 124 1 151.594 159.145 157.743   
 125 1 161.242 152.133 157.756   
 126 1 153.871 152.134 157.758   
 127 1 163.521 159.144 157.739   
 128 1 157.558 163.477 157.731   
 129 1 157.556 157.198 153.87    
 130 1 153.483 160.678 155.249   
 131 1 162.121 154.401 155.26    
 132 1 150.171 156.126 158.744   
 133 1 158.808 149.849 158.755   
 134 1 155.509 160.017 153.933   
 135 1 160.869 156.121 153.94    
 136 1 154.245 163.899 158.725   
 137 1 164.944 156.125 158.739   
 138 1 152.217 156.783 155.258   
 139 1 158.808 151.994 155.266   
 140 1 150.944 153.745 158.749   
 141 1 156.304 149.849 158.756   
 142 1 162.895 156.782 155.254   
 143 1 155.509 162.15 155.245    
 144 1 164.17 153.743 158.745    
 145 1 152.219 162.428 158.729   
 146 1 157.555 153.714 153.947   
 147 1 154.242 156.122 153.942   
 148 1 159.604 160.016 153.932   
 149 1 156.304 151.994 155.268   
 150 1 152.99 154.402 155.263    
 151 1 159.605 162.149 155.243   
 152 1 161.63 160.677 155.246    
 153 1 162.897 162.427 158.725   
 154 1 160.871 163.899 158.723   
 155 1 153.503 162.785 156.606   
 156 1 164.116 155.072 156.621   
 157 1 150.997 155.074 156.625   
 158 1 157.556 150.307 156.633   
 159 1 153.502 158.516 153.982   
 160 1 160.061 153.749 153.99    
 161 1 161.61 158.515 153.979    
 162 1 157.557 161.461 153.974   
 163 1 155.05 153.75 153.992     
 164 1 161.611 162.784 156.604   
 165 1 150.247 157.448 156.632   
 166 1 160.046 150.327 156.645   
 167 1 161.299 152.049 155.323   
 168 1 151.5 159.17 155.31       
 169 1 151.5 161.305 156.623     
 170 1 163.327 152.71 156.639    
 171 1 155.53 164.232 156.615    
 172 1 164.866 157.447 156.628   
 173 1 161.3 149.925 158.777     
 174 1 149.473 158.519 158.762   
 175 1 156.305 165.302 158.744   
