
     147 atoms

1 atom types

 -200.000 200.000   xlo xhi 
 -200.000 200.000   ylo yhi 
 -200.000 200.000   zlo zhi

 Masses

        1       58.6934

 Atoms

 1  1  156.453 156.156 159.822   
 2  1  153.16 153.763 159.821    
 3  1  155.196 160.028 159.831   
 4  1  159.747 153.763 159.814   
 5  1  155.195 152.284 159.816   
 6  1  153.16 158.549 159.83     
 7  1  157.712 160.028 159.828   
 8  1  159.747 158.549 159.823   
 9  1  152.382 156.156 159.826   
 10 1  160.525 156.156 159.818   
 11 1  157.711 152.284 159.813   
 12 1  156.453 158.247 158.782   
 13 1  158.439 156.803 158.777   
 14 1  154.466 156.804 158.781   
 15 1  155.225 154.469 158.776   
 16 1  157.68 154.468 158.773    
 17 1  156.451 156.161 157.487   
 18 1  159.745 155.09 157.676    
 19 1  153.157 155.091 157.683   
 20 1  158.487 158.962 157.685   
 21 1  154.416 158.962 157.689   
 22 1  158.485 156.824 156.358   
 23 1  154.414 156.825 156.362   
 24 1  157.708 154.431 156.354   
 25 1  155.192 154.432 156.357   
 26 1  156.451 152.697 157.675   
 27 1  156.45 158.303 156.363    
 28 1  160.468 157.465 157.709   
 29 1  152.435 157.466 157.717   
 30 1  158.933 152.744 157.701   
 31 1  153.969 152.744 157.706   
 32 1  156.452 160.383 157.719   
 33 1  156.448 156.165 155.1     
 34 1  159.799 155.076 155.205   
 35 1  159.803 160.769 158.739   
 36 1  153.102 160.77 158.746    
 37 1  153.098 155.077 155.212   
 38 1  161.873 154.396 158.724   
 39 1  151.031 154.397 158.736   
 40 1  156.452 150.458 158.722   
 41 1  156.448 152.643 155.204   
 42 1  154.378 159.015 155.219   
 43 1  158.519 159.015 155.214   
 44 1  161.805 155.753 156.59    
 45 1  151.095 155.754 156.601   
 46 1  161.808 159.226 158.745   
 47 1  151.097 159.227 158.757   
 48 1  153.923 150.529 158.736   
 49 1  158.981 150.528 158.731   
 50 1  154.404 156.832 153.94    
 51 1  158.491 156.832 153.936   
 52 1  158.494 161.129 156.604   
 53 1  154.407 161.129 156.608   
 54 1  157.71 154.429 153.932    
 55 1  155.184 154.43 153.935    
 56 1  155.19 162.199 158.758    
 57 1  157.716 162.199 158.756   
 58 1  152.357 157.495 155.275   
 59 1  160.541 157.494 155.267   
 60 1  153.919 152.684 155.264   
 61 1  158.977 152.684 155.259   
 62 1  151.879 152.014 158.742   
 63 1  160.543 159.64 156.599    
 64 1  161.025 152.013 158.732   
 65 1  152.358 159.641 156.608   
 66 1  161.022 153.345 156.586   
 67 1  151.877 153.346 156.595   
 68 1  162.588 156.823 158.74    
 69 1  150.317 156.824 158.753   
 70 1  157.716 150.943 156.584   
 71 1  155.183 150.943 156.587   
 72 1  156.449 160.468 155.277   
 73 1  156.447 158.317 153.941   
 74 1  162.508 158.13 156.635    
 75 1  150.392 158.131 156.648   
 76 1  156.451 162.532 156.65    
 77 1  152.706 151.01 156.631    
 78 1  160.193 151.009 156.623   
 79 1  156.446 156.17 152.7      
 80 1  153.162 157.222 161.968   
 81 1  156.456 149.78 162.994    
 82 1  161.809 153.085 160.887   
 83 1  156.455 161.854 160.922   
 84 1  156.459 159.67 164.44     
 85 1  153.93 159.628 164.385    
 86 1  160.55 154.817 164.369    
 87 1  162.59 155.488 160.891    
 88 1  150.399 154.182 163.009   
 89 1  158.988 159.628 164.38    
 90 1  154.416 155.48 165.708    
 91 1  156.461 156.142 166.943   
 92 1  158.491 153.35 161.955    
 93 1  161.876 157.915 160.908   
 94 1  159.804 151.542 160.898   
 95 1  158.441 155.508 160.863   
 96 1  160.472 154.846 161.927   
 97 1  157.717 150.113 160.886   
 98 1  153.108 157.236 164.439   
 99 1  154.42 153.35 161.959     
 100 1 157.715 157.881 163.287   
 101 1 151.882 160.299 160.912   
 102 1 161.028 160.298 160.902   
 103 1 156.455 151.929 161.925   
 104 1 159.809 157.235 164.432   
 105 1 161.812 156.558 163.043   
 106 1 160.201 161.302 163.013   
 107 1 154.413 151.183 163.04    
 108 1 152.439 154.847 161.935   
 109 1 158.984 161.783 160.907   
 110 1 156.459 153.996 165.703   
 111 1 154.468 155.509 160.867   
 112 1 156.458 156.147 164.543   
 113 1 156.454 154.065 160.862   
 114 1 155.197 157.883 165.712   
 115 1 150.319 155.489 160.904   
 116 1 153.974 159.569 161.943   
 117 1 152.366 154.818 164.377   
 118 1 155.227 157.844 160.871   
 119 1 156.457 154.009 163.281   
 120 1 153.926 161.784 160.913   
 121 1 158.529 153.297 164.425   
 122 1 162.515 154.181 162.996   
 123 1 151.034 157.916 160.92    
 124 1 151.885 158.967 163.058   
 125 1 161.03 158.966 163.048    
 126 1 155.199 157.881 163.29    
 127 1 155.191 150.113 160.888   
 128 1 157.724 161.369 163.057   
 129 1 160.549 152.671 163.036   
 130 1 158.493 155.488 163.282   
 131 1 158.938 159.568 161.938   
 132 1 156.456 159.615 161.969   
 133 1 157.723 157.883 165.709   
 134 1 155.191 161.369 163.059   
 135 1 158.5 151.183 163.036     
 136 1 159.749 157.222 161.961   
 137 1 157.682 157.843 160.868   
 138 1 154.421 155.488 163.286   
 139 1 153.104 151.543 160.905   
 140 1 154.387 153.297 164.43    
 141 1 152.364 152.672 163.045   
 142 1 151.102 156.559 163.054   
 143 1 156.456 156.151 162.157   
 144 1 151.099 153.086 160.899   
 145 1 158.503 155.48 165.703    
 146 1 152.713 161.303 163.021   
 147 1 156.458 151.844 164.367   
