   3.84000000000000       0.000000000000000E+000
   3.84500000000000       0.000000000000000E+000
   3.85000000000000       0.000000000000000E+000
   3.85500000000000       0.000000000000000E+000
   3.86000000000000       0.000000000000000E+000
   3.86500000000000       0.000000000000000E+000
   3.87000000000000       0.000000000000000E+000
   3.87500000000000       0.000000000000000E+000
   3.88000000000000       0.000000000000000E+000
   3.88500000000000       0.000000000000000E+000
   3.89000000000000       0.000000000000000E+000
   3.89500000000000      -0.121911531814671     
   3.90000000000000      -0.120252561051269     
   3.90500000000000      -0.118613605755474     
   3.91000000000000      -0.116993252450886     
   3.91500000000000      -0.115390168014587     
   3.92000000000000      -0.113803097184683     
   3.92500000000000      -0.112230860167630     
   3.93000000000000      -0.110672350337446     
   3.93500000000000      -0.109126532019364     
   3.94000000000000      -0.107592438350910     
   3.94500000000000      -0.106069169213788     
   3.95000000000000      -0.104555889230381     
   3.95500000000000      -0.103051825819048     
   3.96000000000000      -0.101556267302777     
   3.96500000000000      -0.100068561066124     
   3.97000000000000      -9.858811175571158E-002
   3.97500000000000      -9.711437951991667E-002
   3.98000000000000      -9.564687828368001E-002
   3.98500000000000      -9.418517405471355E-002
   3.99000000000000      -9.272888325767464E-002
   3.99500000000000      -9.127767109316424E-002
   4.00000000000000      -8.983124991870642E-002
   4.00500000000000      -8.838937764911978E-002
   4.01000000000000      -8.695185617396975E-002
   4.01500000000000      -8.551852979002708E-002
   4.02000000000000      -8.408928364690788E-002
   4.02500000000000      -8.266404220429803E-002
   4.03000000000000      -8.124276769938044E-002
   4.03500000000000      -7.982545862329954E-002
   4.04000000000000      -7.841214820569560E-002
   4.04500000000000      -7.700290290652637E-002
   4.05000000000000      -7.559782091458613E-002
   4.05500000000000      -7.419703065229236E-002
   4.06000000000000      -7.280068928647650E-002
   4.06500000000000      -7.140898124507672E-002
   4.06999999999999      -7.002211673975907E-002
   4.07499999999999      -6.864033029464760E-002
   4.07999999999999      -6.726387928145636E-002
   4.08499999999999      -6.589304246144811E-002
   4.08999999999999      -6.452811853474374E-002
   4.09499999999999      -6.316942469762135E-002
   4.09999999999999      -6.181729520853051E-002
   4.10499999999999      -6.047207996363883E-002
   4.10999999999999      -5.913414308280825E-002
   4.11499999999999      -5.780386150697015E-002
   4.11999999999999      -5.648162360793617E-002
   4.12499999999999      -5.516782781173636E-002
   4.12999999999999      -5.386288123663481E-002
   4.13499999999999      -5.256719834701123E-002
   4.13999999999999      -5.128119962434102E-002
   4.14499999999999      -5.000531025653640E-002
   4.14999999999999      -4.873995884693810E-002
   4.15499999999999      -4.748557614426775E-002
   4.15999999999999      -4.624259379486503E-002
   4.16499999999999      -4.501144311854329E-002
   4.16999999999999      -4.379255390940078E-002
   4.17499999999999      -4.258635326292174E-002
   4.17999999999999      -4.139326443069502E-002
   4.18499999999999      -4.021370570406681E-002
   4.18999999999999      -3.904808932802530E-002
   4.19499999999999      -3.789682044659464E-002
   4.19999999999999      -3.676029608099005E-002
   4.20499999999999      -3.563890414175325E-002
   4.20999999999999      -3.453302247605565E-002
   4.21499999999999      -3.344301795131562E-002
   4.21999999999999      -3.236924557623590E-002
   4.22499999999999      -3.131204766031832E-002
   4.22999999999999      -3.027175301286713E-002
   4.23499999999999      -2.924867618243531E-002
   4.23999999999999      -2.824311673761470E-002
   4.24499999999999      -2.725535859001093E-002
   4.24999999999999      -2.628566936018143E-002
   4.25499999999999      -2.533429978725136E-002
   4.25999999999999      -2.440148318285354E-002
   4.26499999999999      -2.348743492997037E-002
   4.26999999999999      -2.259235202718292E-002
   4.27499999999999      -2.171641267875922E-002
   4.27999999999999      -2.085977593093749E-002
   4.28499999999999      -2.002258135468368E-002
   4.28999999999999      -1.920494877512271E-002
   4.29499999999999      -1.840697804776352E-002
   4.29999999999999      -1.762874888155624E-002
   4.30499999999999      -1.687032070873715E-002
   4.30999999999999      -1.613173260133431E-002
   4.31499999999999      -1.541300323412238E-002
   4.31999999999999      -1.471413089373074E-002
   4.32499999999999      -1.403509353352416E-002
   4.32999999999999      -1.337584887379003E-002
   4.33499999999999      -1.273633454668147E-002
   4.33999999999999      -1.211646828527994E-002
   4.34499999999999      -1.151614815605699E-002
   4.34999999999999      -1.093525283393013E-002
   4.35499999999999      -1.037364191902430E-002
   4.35999999999999      -9.831156294167687E-003
   4.36499999999999      -9.307618522068640E-003
   4.36999999999999      -8.802833281039882E-003
   4.37499999999999      -8.316587838056571E-003
   4.37999999999999      -7.848652557856977E-003
   4.38499999999999      -7.398781446718053E-003
   4.38999999999999      -6.966712729463622E-003
   4.39499999999999      -6.552169458190298E-003
   4.39999999999999      -6.154860151125739E-003
   4.40499999999999      -5.774479459965622E-003
   4.40999999999999      -5.410708863969880E-003
   4.41499999999999      -5.063217389035683E-003
   4.41999999999999      -4.731662349904093E-003
   4.42499999999999      -4.415690113600173E-003
   4.42999999999999      -4.114936882151564E-003
   4.43499999999999      -3.829029492579953E-003
   4.43999999999999      -3.557586232111856E-003
   4.44499999999999      -3.300217666511376E-003
   4.44999999999999      -3.056527479397220E-003
   4.45499999999999      -2.826113320370039E-003
   4.45999999999999      -2.608567659743880E-003
   4.46499999999999      -2.403478647647705E-003
   4.46999999999999      -2.210430975239323E-003
   4.47499999999999      -2.029006735755282E-003
   4.47999999999999      -1.858786283106068E-003
   4.48499999999999      -1.699349085716809E-003
   4.48999999999999      -1.550274573309508E-003
   4.49499999999999      -1.411142974324060E-003
   4.49999999999999      -1.281536141681849E-003
   4.50499999999999      -1.161038364607863E-003
   4.50999999999999      -1.049237164245290E-003
   4.51499999999999      -9.457240708203052E-004
   4.51999999999999      -8.500953801447809E-004
